timestamp,target_id,range,velocity,signal_strength,packet_size,latency,packet_loss,throughput,packet_rate,network_health_score,signal_latency_ratio,status
1780770802.3152788,59,321,706,75.63,526,62.49,4.45,2041.89,5.69,64.93,1.19,NORMAL
1780770802.366227,92,368,677,84.07,1526,87.88,5.74,2012.31,9.95,69.54,0.95,NORMAL
1780770802.4199429,78,395,1215,86.48,1449,143.15,9.39,1239.64,77.58,62.78,0.6,SUSPICIOUS
1780770802.473929,85,178,386,74.26,1854,30.19,9.65,737.38,27.17,61.59,2.38,NORMAL
1780770802.5245411,10,265,1098,92.21,151,79.59,0.51,2077.49,6.63,83.74,1.14,NORMAL
1780770802.5749886,4,189,510,96.64,564,18.78,11.74,1855.66,25.83,83.02,4.89,NORMAL
1780770802.6255713,16,386,449,75.21,1159,34.98,2.66,802.0,14.0,69.05,2.09,NORMAL
1780770802.6770027,7,340,627,79.4,1898,190.85,21.11,1220.38,7.46,39.21,0.41,JAMMING
1780770802.7305887,30,138,1326,83.19,2705,126.46,10.37,2715.01,65.94,60.17,0.65,SUSPICIOUS
1780770802.7818813,94,204,1150,71.05,919,142.61,6.71,534.52,23.32,50.08,0.49,SUSPICIOUS
1780770802.8344429,56,402,786,97.37,1841,96.11,7.77,2406.08,33.56,79.99,1.0,NORMAL
1780770802.8857126,16,167,278,83.1,808,52.63,0.41,1610.62,13.04,77.43,1.55,NORMAL
1780770802.9364934,24,298,1059,60.61,1977,93.02,5.22,1101.74,36.23,46.09,0.64,NORMAL
1780770802.9873772,69,449,378,60.39,433,49.13,11.97,232.05,39.18,43.51,1.2,NORMAL
1780770803.037962,30,130,982,60.3,275,46.57,8.13,1562.25,25.05,47.51,1.27,NORMAL
1780770803.0895588,85,210,334,85.29,1058,37.36,12.49,1620.64,22.63,69.06,2.22,JAMMING
1780770803.1399634,72,229,367,84.79,1513,45.63,2.92,1480.36,7.92,77.31,1.82,NORMAL
1780770803.1911442,59,224,704,91.84,1710,64.4,13.34,1498.95,37.88,72.06,1.4,NORMAL
1780770803.2422671,66,271,949,83.23,308,91.77,13.92,393.12,21.38,60.13,0.9,NORMAL
1780770803.2934775,14,331,1200,82.31,2326,130.12,5.4,2208.6,65.86,63.9,0.63,SUSPICIOUS
1780770803.3475032,80,371,436,71.26,1636,171.88,19.85,1381.41,13.69,34.22,0.41,JAMMING
1780770803.4002345,15,321,660,57.1,652,51.91,9.09,1002.82,10.94,42.82,1.08,NORMAL
1780770803.4512136,72,499,1133,61.26,1867,82.04,14.09,488.12,12.83,38.97,0.74,NORMAL
1780770803.5023222,20,197,366,30.98,538,35.81,7.44,1270.67,27.88,19.96,0.84,JAMMING
1780770803.5565054,27,416,1226,93.29,2014,99.31,15.35,1373.88,48.88,68.01,0.93,SUSPICIOUS
1780770803.60722,100,395,1471,51.8,1215,119.13,8.5,1392.56,35.1,31.39,0.43,SUSPICIOUS
1780770803.6603436,25,393,1107,95.62,1518,75.98,12.97,1285.78,23.62,75.05,1.24,NORMAL
1780770803.712171,93,322,1088,83.27,1710,195.3,3.97,2007.28,8.91,59.77,0.42,JAMMING
1780770803.763579,41,442,927,92.45,1722,12.64,2.26,1045.77,14.34,88.93,6.78,NORMAL
1780770803.8151689,43,209,788,85.89,992,123.45,8.71,2512.94,39.39,64.84,0.69,SUSPICIOUS
1780770803.8656685,59,330,603,89.93,1269,33.15,2.1,1728.03,6.76,84.52,2.63,NORMAL
1780770803.9163191,72,320,575,91.76,1128,22.05,11.82,3826.46,64.47,77.73,3.98,SUSPICIOUS
1780770803.9672468,52,305,296,81.72,366,26.08,13.12,2466.14,33.47,65.99,3.02,NORMAL
1780770804.0179243,80,260,299,69.01,1129,67.67,0.02,726.17,34.36,62.22,1.0,NORMAL
1780770804.0704737,65,253,918,79.73,1990,128.12,5.54,778.56,71.53,61.38,0.62,SUSPICIOUS
1780770804.1214933,56,258,661,76.21,723,27.09,3.07,1009.61,14.74,70.43,2.71,NORMAL
1780770804.172469,34,313,877,61.63,640,82.26,3.18,2482.54,24.87,50.22,0.74,NORMAL
1780770804.2230532,64,226,296,59.65,322,23.93,13.81,343.22,25.01,43.45,2.39,NORMAL
1780770804.275166,86,441,1057,78.56,1293,76.12,3.4,830.04,6.21,67.55,1.02,NORMAL
1780770804.3259652,86,273,350,60.24,1588,157.31,6.13,1633.15,11.6,38.38,0.38,JAMMING
1780770804.3769104,87,345,873,74.4,396,97.19,15.6,381.08,26.73,49.08,0.76,JAMMING
1780770804.4288545,88,347,1107,50.84,1813,27.4,9.48,1754.68,31.78,38.62,1.79,NORMAL
1780770804.479367,47,235,1037,94.88,1041,96.85,8.06,149.42,20.65,77.13,0.97,NORMAL
1780770804.5307739,56,344,606,55.31,908,31.34,2.44,1521.09,6.43,49.74,1.71,NORMAL
1780770804.5813596,26,230,275,78.45,859,103.48,16.85,863.27,22.07,51.25,0.75,JAMMING
1780770804.6330059,36,483,250,54.42,138,26.41,2.19,1865.76,28.23,49.59,1.99,NORMAL
1780770804.6839404,16,202,1790,90.8,1886,71.97,0.22,3004.1,32.31,83.38,1.24,SUSPICIOUS
1780770804.7383256,54,106,592,46.62,139,135.12,5.52,332.18,16.31,27.59,0.34,JAMMING
1780770804.789554,13,276,1277,47.88,1679,31.67,3.83,1977.61,51.26,40.88,1.47,SUSPICIOUS
1780770804.8431346,47,316,893,65.58,541,92.67,10.17,2201.1,35.95,46.14,0.7,NORMAL
1780770804.8939416,76,489,1184,85.66,382,88.15,20.54,2429.6,7.71,56.31,0.96,JAMMING
1780770804.9452364,62,421,985,74.32,1981,33.9,0.35,2106.52,12.46,70.58,2.13,NORMAL
1780770804.99633,6,337,432,75.84,1549,95.31,5.63,383.82,5.5,60.68,0.79,NORMAL
1780770805.0503974,81,496,1091,93.74,248,36.48,11.34,1794.09,29.9,78.75,2.5,NORMAL
1780770805.103233,38,206,1000,91.05,968,41.06,10.27,1713.45,43.41,76.67,2.16,SUSPICIOUS
1780770805.1537528,86,499,212,64.02,756,35.55,14.13,1842.42,6.74,46.33,1.75,NORMAL
1780770805.2049,37,112,385,72.09,193,90.97,13.5,1360.09,14.51,49.49,0.78,NORMAL
1780770805.255666,46,221,488,79.94,1434,101.27,23.42,1446.64,21.18,46.39,0.78,JAMMING
1780770805.306293,82,337,1096,86.76,1054,30.29,5.39,672.12,29.1,78.34,2.77,NORMAL
1780770805.3570836,67,460,968,66.5,764,52.47,6.43,500.26,12.08,54.82,1.24,JAMMING
1780770805.4076848,59,119,313,68.46,1325,35.74,13.65,2242.09,23.48,51.24,1.86,NORMAL
1780770805.4583402,98,373,1143,31.51,1405,189.4,13.4,1967.54,34.29,-0.83,0.17,JAMMING
1780770805.509344,80,148,321,79.95,837,51.4,20.24,868.06,14.68,54.57,1.53,JAMMING
1780770805.5596485,63,275,991,73.06,159,57.66,10.28,1372.53,32.31,57.01,1.25,NORMAL
1780770805.6107268,41,369,212,67.81,1138,69.04,0.37,270.34,17.22,60.54,0.97,NORMAL
1780770805.6613843,19,333,864,97.19,1357,66.98,10.63,314.53,16.16,79.86,1.43,NORMAL
1780770805.7122936,97,129,1516,63.04,1435,117.47,8.28,3823.72,60.21,43.01,0.53,SUSPICIOUS
1780770805.7632914,47,258,244,66.62,1309,182.71,15.02,2223.14,32.6,33.33,0.36,JAMMING
1780770805.8142383,83,488,587,52.26,471,53.34,0.73,1984.13,26.52,46.2,0.96,NORMAL
1780770805.8654041,70,384,853,56.86,1355,12.1,11.32,2265.67,39.15,44.33,4.34,NORMAL
1780770805.9157312,28,327,608,71.25,584,57.04,22.55,1440.06,26.37,43.0,1.23,JAMMING
1780770805.9661803,89,472,811,70.64,1315,42.38,1.05,2265.14,75.25,65.35,1.63,SUSPICIOUS
1780770806.017058,86,175,863,94.61,1736,29.96,4.96,3037.98,66.8,86.65,3.06,SUSPICIOUS
1780770806.0674796,64,329,414,89.3,864,12.27,0.59,1094.52,23.06,87.48,6.73,NORMAL
1780770806.1179554,22,168,573,82.0,1895,33.39,7.61,414.67,16.14,71.05,2.38,NORMAL
1780770806.1688402,39,361,747,52.17,1027,25.91,3.25,1391.19,19.51,46.33,1.94,NORMAL
1780770806.2191806,51,498,620,58.33,647,46.86,11.05,2449.82,9.01,42.59,1.22,NORMAL
1780770806.270027,88,139,392,74.76,1431,63.29,7.36,2274.12,20.9,61.07,1.16,NORMAL
1780770806.3203454,84,365,1059,73.96,527,39.04,9.56,1014.29,12.25,60.5,1.85,NORMAL
1780770806.3710394,35,361,611,90.09,1829,63.99,9.86,126.64,36.73,73.83,1.39,NORMAL
1780770806.4216893,57,123,559,88.45,510,52.85,11.77,1834.61,6.92,71.4,1.64,JAMMING
1780770806.4723132,64,266,875,52.72,664,48.32,2.22,270.5,9.42,45.67,1.07,NORMAL
1780770806.5230932,13,362,927,76.86,557,80.39,8.97,2297.18,18.52,59.85,0.94,NORMAL
1780770806.5737011,62,172,1075,97.73,1374,48.36,8.18,1571.68,29.01,84.71,1.98,NORMAL
1780770806.6244512,65,283,1175,72.59,1338,47.55,8.84,1009.97,12.43,58.99,1.5,NORMAL
1780770806.6751382,47,285,472,55.82,1036,76.75,6.2,1365.43,6.1,41.95,0.72,JAMMING
1780770806.7258525,56,240,412,37.38,880,102.12,10.84,1370.09,26.64,16.33,0.36,JAMMING
1780770806.7766852,77,269,374,86.2,794,88.95,10.3,2056.26,30.64,67.01,0.96,NORMAL
1780770806.827324,71,103,276,53.38,159,66.24,13.28,184.43,7.11,33.48,0.79,NORMAL
1780770806.8782532,40,142,641,57.45,470,86.76,10.62,699.97,15.68,38.15,0.65,NORMAL
1780770806.9287093,99,184,698,69.01,874,94.03,0.47,1077.46,21.96,59.14,0.73,NORMAL
1780770806.9795692,61,425,972,90.8,1715,48.49,1.66,1968.06,7.45,84.29,1.83,NORMAL
1780770807.0304854,53,149,391,92.56,1767,55.01,9.59,187.17,22.9,77.47,1.65,NORMAL
1780770807.0816338,47,473,759,71.0,497,88.91,7.7,1043.37,25.05,54.41,0.79,NORMAL
1780770807.132905,80,396,422,77.68,653,59.0,3.48,1159.02,27.19,68.3,1.29,NORMAL
1780770807.1834886,51,472,702,89.15,1732,144.89,19.07,975.28,12.99,55.59,0.61,SUSPICIOUS
1780770807.2340171,51,320,936,72.2,804,69.19,11.04,278.32,33.87,54.24,1.03,NORMAL
1780770807.2850945,73,106,486,91.94,616,118.5,14.97,1783.2,72.73,65.12,0.77,SUSPICIOUS
1780770807.3356457,89,457,393,59.28,846,198.54,3.45,1876.01,12.64,35.98,0.3,JAMMING
1780770807.386415,46,420,805,62.29,1888,20.65,12.86,924.59,12.93,47.37,2.88,NORMAL
1780770807.4369402,10,383,554,65.29,295,33.78,10.64,1554.24,17.93,51.27,1.88,NORMAL
1780770807.4889317,91,333,381,82.55,701,55.75,11.05,1725.05,16.55,65.92,1.45,NORMAL
1780770807.5393643,25,132,827,51.22,428,10.84,10.25,1903.59,37.57,39.89,4.33,NORMAL
1780770807.590692,34,366,1151,57.75,1186,60.43,12.68,1604.2,7.01,39.03,0.94,JAMMING
1780770807.6416779,91,444,1058,75.75,623,97.1,14.52,1462.82,23.98,51.52,0.77,NORMAL
1780770807.6934173,46,204,1543,80.84,568,47.17,9.34,1445.3,72.48,66.78,1.68,SUSPICIOUS
1780770807.7446446,70,368,829,68.98,595,90.33,0.45,562.12,8.76,59.5,0.76,NORMAL
1780770807.7953882,39,284,455,71.82,1003,88.4,4.13,392.67,23.12,58.85,0.8,NORMAL
1780770807.846304,59,291,1195,78.19,1820,27.24,3.19,865.25,35.69,72.28,2.77,SUSPICIOUS
1780770807.8967302,49,462,241,95.24,1260,64.26,6.4,1803.31,28.07,82.41,1.46,NORMAL
1780770807.9475875,60,149,821,96.29,1383,42.12,0.52,740.72,12.55,91.56,2.23,NORMAL
1780770807.9983068,33,417,285,89.29,838,75.04,13.1,2053.12,36.97,68.69,1.17,NORMAL
1780770808.0497158,51,340,291,80.85,655,16.54,11.56,664.36,11.95,67.64,4.61,NORMAL
1780770808.1005046,84,133,1470,91.09,965,128.71,6.83,1774.04,12.69,71.39,0.7,SUSPICIOUS
1780770808.1512802,4,309,344,97.87,1149,91.04,2.7,266.32,17.75,86.07,1.06,NORMAL
1780770808.2022488,41,445,482,92.32,1732,51.75,4.56,1505.14,7.86,82.58,1.75,NORMAL
1780770808.253182,29,338,411,73.16,1059,70.65,24.19,1908.83,13.07,41.91,1.02,JAMMING
1780770808.3039525,4,357,1166,95.13,1727,18.32,10.55,2112.87,31.29,82.75,4.92,NORMAL
1780770808.3543532,45,285,1166,78.28,1246,103.87,16.24,3169.37,14.41,51.65,0.75,SUSPICIOUS
1780770808.40543,56,166,999,95.22,2319,104.15,18.03,3332.82,36.17,66.77,0.91,SUSPICIOUS
1780770808.4562476,93,414,1462,71.34,2841,148.04,7.65,2628.94,77.07,48.89,0.48,SUSPICIOUS
1780770808.5072317,3,295,610,66.21,690,90.56,9.53,2326.3,30.84,47.62,0.72,NORMAL
1780770808.5580885,79,180,1102,82.38,873,28.09,2.45,470.87,29.99,77.12,2.83,NORMAL
1780770808.6087718,20,316,948,86.56,1239,19.67,5.39,1267.27,33.23,79.2,4.19,NORMAL
1780770808.6595807,100,277,466,75.18,1002,60.73,9.15,1814.94,25.28,59.96,1.22,NORMAL
1780770808.7104094,33,175,893,73.2,1771,92.43,11.04,928.56,33.0,52.92,0.78,NORMAL
1780770808.7610593,61,220,816,94.22,291,46.47,6.74,296.92,25.29,82.83,1.98,NORMAL
1780770808.811815,3,446,626,84.68,1336,75.3,12.45,2192.36,32.96,64.7,1.11,NORMAL
1780770808.8628287,5,230,705,87.66,1365,36.95,11.56,1725.32,36.88,72.41,2.31,NORMAL
1780770808.9135592,59,433,704,44.1,2871,70.73,12.06,2357.48,29.64,24.97,0.61,SUSPICIOUS
1780770808.9642565,48,204,447,90.19,2162,126.35,12.25,716.77,28.35,65.3,0.71,SUSPICIOUS
1780770809.0150273,67,441,646,70.7,1873,23.92,8.04,2147.34,11.87,60.27,2.84,NORMAL
1780770809.0656047,26,167,826,81.76,511,26.27,2.32,1779.95,8.5,76.81,3.0,NORMAL
1780770809.1163836,5,216,745,73.65,1952,35.99,18.13,771.33,21.7,51.92,1.99,JAMMING
1780770809.1667352,72,110,932,58.37,2405,98.15,5.11,2150.76,76.45,43.44,0.59,SUSPICIOUS
1780770809.217343,26,465,496,77.83,244,66.2,0.98,1734.8,38.11,70.23,1.16,NORMAL
1780770809.267963,40,225,1516,70.59,1902,71.8,9.84,3192.62,47.47,53.57,0.97,SUSPICIOUS
1780770809.3187833,54,285,852,63.98,382,197.72,17.65,1825.69,31.88,26.56,0.32,JAMMING
1780770809.369311,13,250,637,68.05,865,80.84,3.6,364.61,30.78,56.37,0.83,NORMAL
1780770809.4198909,88,389,835,54.05,1975,50.01,0.61,1915.52,24.63,48.44,1.06,NORMAL
1780770809.4701233,62,249,1439,87.24,797,113.12,18.61,3434.92,29.92,57.32,0.76,SUSPICIOUS
1780770809.5214329,46,481,554,55.14,1258,12.66,5.5,986.8,22.92,48.37,4.04,NORMAL
1780770809.5718868,74,477,353,65.88,277,40.31,11.6,1060.59,28.39,50.25,1.59,NORMAL
1780770809.6225083,41,144,872,90.12,568,99.41,14.74,590.5,27.65,65.44,0.9,NORMAL
1780770809.6729848,43,446,1184,60.08,2159,59.21,11.83,2874.02,41.66,42.33,1.0,SUSPICIOUS
1780770809.7233236,41,184,588,58.42,434,57.92,7.9,1346.27,34.72,44.73,0.99,NORMAL
1780770809.7740507,22,405,1129,68.92,1138,25.24,11.01,2377.03,15.54,55.39,2.63,NORMAL
1780770809.8247936,30,304,847,84.85,1537,63.97,13.27,253.22,25.09,65.18,1.31,NORMAL
1780770809.8753915,36,139,578,63.83,2060,82.17,7.93,744.61,50.91,47.68,0.77,SUSPICIOUS
1780770809.9257894,18,173,504,74.85,1312,88.31,11.89,921.32,5.86,54.13,0.84,NORMAL
1780770809.9761918,74,130,1024,78.38,1876,91.02,1.39,944.6,37.36,67.89,0.85,NORMAL
1780770810.0266042,28,250,636,75.06,1320,49.65,4.81,1403.23,13.48,65.28,1.48,NORMAL
1780770810.0770755,47,289,1032,68.04,587,19.81,8.46,2300.18,16.66,57.6,3.27,NORMAL
1780770810.1274893,28,433,908,56.55,481,68.77,3.12,204.46,8.76,46.55,0.81,NORMAL
1780770810.1778207,97,213,716,59.17,1396,97.43,4.47,347.9,7.94,44.96,0.6,NORMAL
1780770810.228217,73,294,829,58.69,195,48.57,10.9,2472.04,38.09,42.93,1.18,NORMAL
1780770810.278784,25,436,834,57.63,689,95.14,11.06,1538.65,21.32,37.06,0.6,NORMAL
1780770810.3294055,81,396,837,70.22,224,20.21,13.97,234.18,9.9,54.23,3.31,NORMAL
1780770810.3796532,90,424,859,54.16,1937,102.47,22.26,361.83,29.99,21.65,0.52,JAMMING
1780770810.4305277,28,305,242,87.39,1724,97.34,4.0,1112.18,25.06,73.66,0.89,NORMAL
1780770810.4814842,87,392,255,65.04,415,97.11,1.58,1171.41,34.67,53.75,0.66,NORMAL
1780770810.5328736,34,279,905,44.99,1438,81.28,5.36,3739.98,57.2,31.5,0.55,SUSPICIOUS
1780770810.5832996,18,400,484,33.89,426,185.4,15.64,2379.92,12.23,-0.29,0.18,JAMMING
1780770810.6339722,55,221,450,35.36,670,186.34,20.1,1766.42,24.31,-3.37,0.19,JAMMING
1780770810.684604,57,347,1019,71.96,654,78.94,2.66,2296.99,9.92,61.41,0.9,NORMAL
1780770810.7350404,89,406,406,75.72,1621,166.33,10.12,182.29,14.36,48.97,0.45,JAMMING
1780770810.7855895,37,181,790,46.53,2652,144.21,19.09,1895.51,55.5,13.02,0.32,SUSPICIOUS
1780770810.8359878,86,104,332,62.56,527,20.9,10.02,1123.97,19.98,50.45,2.86,NORMAL
1780770810.8868432,49,230,242,50.05,571,49.37,14.37,241.46,38.37,30.74,0.99,NORMAL
1780770810.9372728,77,229,915,31.84,521,54.67,8.99,197.12,12.1,17.38,0.57,JAMMING
1780770810.9876416,53,128,601,31.89,1125,33.05,10.24,754.99,10.52,18.34,0.94,JAMMING
1780770811.0382698,14,465,521,93.5,201,28.23,14.51,1162.04,18.53,76.17,3.2,NORMAL
1780770811.0889375,84,429,774,62.27,1901,38.18,9.92,2422.11,27.0,48.53,1.59,NORMAL
1780770811.1391962,100,238,666,92.21,1714,24.67,1.26,983.75,13.92,88.48,3.59,NORMAL
1780770811.1895068,54,337,801,82.58,500,94.22,10.83,855.67,7.12,62.33,0.87,NORMAL
1780770811.2400823,57,453,845,68.31,412,57.39,11.54,1092.12,15.79,51.03,1.17,NORMAL
1780770811.290881,58,379,1200,70.13,1245,53.6,8.04,587.19,10.24,56.73,1.28,NORMAL
1780770811.3414626,91,170,222,98.33,1940,74.57,0.74,583.82,9.22,90.13,1.3,NORMAL
1780770811.3918793,45,143,1048,34.9,1449,167.36,13.37,1994.01,28.4,4.79,0.21,JAMMING
1780770811.442555,8,495,929,87.02,795,35.51,13.66,1938.28,36.83,69.81,2.38,NORMAL
1780770811.493158,64,151,235,76.41,1234,10.48,8.0,2392.53,37.92,67.36,6.66,NORMAL
1780770811.5437725,14,225,966,50.91,1006,22.88,10.19,870.71,30.45,38.43,2.13,NORMAL
1780770811.594346,6,212,796,98.55,1985,31.56,6.17,737.26,13.13,89.22,3.03,NORMAL
1780770811.6450741,100,380,298,82.63,1253,114.07,3.86,1603.02,5.21,67.36,0.72,JAMMING
1780770811.6959527,19,475,537,57.7,938,85.07,8.75,1989.86,39.05,40.44,0.67,NORMAL
1780770811.7467003,86,470,954,86.87,1479,54.9,12.55,192.89,19.2,68.83,1.55,JAMMING
1780770811.7972982,91,202,1190,81.9,987,77.6,5.18,3780.57,44.51,68.96,1.04,SUSPICIOUS
1780770811.8477972,87,216,620,81.66,257,93.96,3.44,1693.02,38.24,68.82,0.86,NORMAL
1780770811.8984768,66,156,1576,50.88,1005,76.69,8.69,3145.6,76.11,34.52,0.65,SUSPICIOUS
1780770811.9490032,25,154,1061,93.31,173,19.19,12.19,519.79,9.3,79.2,4.62,NORMAL
1780770811.999532,89,264,795,54.0,429,33.44,5.15,439.82,37.22,45.51,1.57,NORMAL
1780770812.050084,57,361,584,61.23,1281,65.7,14.56,1952.77,36.89,40.1,0.92,NORMAL
1780770812.1007726,5,112,999,55.79,195,33.7,8.39,350.7,32.04,44.03,1.61,NORMAL
1780770812.1515005,49,118,603,50.46,1763,53.69,21.11,1003.44,30.16,23.98,0.92,JAMMING
1780770812.2021918,37,490,623,68.48,157,108.98,5.08,703.05,5.62,52.5,0.62,JAMMING
1780770812.2529144,61,146,1106,99.9,1124,93.38,8.76,2045.39,15.24,81.8,1.06,NORMAL
1780770812.3034434,66,466,921,96.5,176,33.68,4.8,2427.48,15.56,88.33,2.78,NORMAL
1780770812.3542297,80,248,842,50.17,793,71.75,1.74,475.17,38.48,41.26,0.69,NORMAL
1780770812.4046695,42,266,944,84.42,317,52.7,1.88,912.48,39.96,77.27,1.57,NORMAL
1780770812.4551766,63,445,987,58.24,230,147.18,11.1,1102.1,23.56,32.42,0.39,JAMMING
1780770812.505731,97,162,606,89.39,130,16.97,9.52,1997.19,17.86,78.17,4.97,NORMAL
1780770812.5562735,5,467,250,62.37,1091,67.02,13.2,2490.19,34.33,42.47,0.92,NORMAL
1780770812.6067772,31,446,697,60.57,390,95.56,6.27,1474.17,38.98,44.74,0.63,NORMAL
1780770812.657308,54,339,717,92.81,2009,137.89,1.15,752.99,52.9,77.87,0.67,SUSPICIOUS
1780770812.7075758,88,293,724,64.42,1795,92.27,11.26,2432.05,15.9,43.93,0.69,NORMAL
1780770812.7581549,37,258,1237,65.58,2725,146.37,13.65,1417.45,18.32,37.29,0.45,SUSPICIOUS
1780770812.808592,66,125,981,56.39,395,15.7,12.68,465.6,27.05,42.14,3.38,NORMAL
1780770812.8591766,50,192,554,44.45,214,72.84,16.26,2075.46,7.5,20.91,0.6,JAMMING
1780770812.910016,20,292,432,84.8,1631,90.2,4.75,2467.0,12.12,71.03,0.93,NORMAL
1780770812.9605875,64,223,591,62.97,1408,69.91,7.81,1754.72,20.95,48.17,0.89,NORMAL
1780770813.0113149,26,208,272,51.64,141,67.1,2.3,559.17,28.08,42.63,0.76,NORMAL
1780770813.0618556,85,272,847,67.9,1897,87.18,12.44,359.93,13.44,46.74,0.77,NORMAL
1780770813.1123867,29,103,765,58.03,1529,57.8,6.98,3459.0,23.59,45.27,0.99,SUSPICIOUS
1780770813.162896,29,171,862,82.48,314,59.19,5.21,1164.45,26.38,71.35,1.37,NORMAL
1780770813.2134573,76,103,585,58.4,1390,91.63,12.89,1347.93,15.73,36.35,0.63,NORMAL
1780770813.2639992,56,473,606,64.27,388,189.95,20.1,1918.26,27.87,25.17,0.34,JAMMING
1780770813.3150759,81,353,1156,74.58,1754,79.85,0.43,2005.85,36.06,66.16,0.92,NORMAL
1780770813.3657532,64,102,711,50.15,366,47.42,6.97,358.82,31.84,38.44,1.04,NORMAL
1780770813.4164398,65,401,686,67.03,1010,78.48,23.37,209.96,25.32,35.81,0.84,JAMMING
1780770813.4666903,19,355,258,46.42,1468,37.11,9.93,415.07,5.45,32.78,1.22,JAMMING
1780770813.5172236,63,372,247,69.29,710,71.76,2.07,2357.85,24.2,60.04,0.95,NORMAL
1780770813.56801,47,227,1057,97.95,1045,53.22,2.47,415.96,27.77,90.16,1.81,NORMAL
1780770813.618564,88,232,281,97.58,1027,43.16,12.16,721.17,14.45,81.1,2.21,NORMAL
1780770813.669308,42,374,331,61.02,1145,90.49,6.7,1202.21,33.77,45.27,0.67,NORMAL
1780770813.7199368,23,318,1140,64.09,1937,19.98,7.27,739.08,21.62,54.82,3.05,NORMAL
1780770813.7703354,60,347,831,69.17,1379,17.69,1.27,463.9,13.0,66.13,3.7,NORMAL
1780770813.8210778,55,463,366,40.34,579,44.08,8.52,2300.18,8.65,27.41,0.89,JAMMING
1780770813.871489,34,394,588,58.61,502,70.35,0.38,2482.79,13.89,51.2,0.82,NORMAL
1780770813.922208,13,148,1175,67.15,718,55.82,11.08,1931.91,7.27,50.49,1.18,NORMAL
1780770813.9726758,6,151,427,92.44,1758,18.63,0.61,1456.69,29.69,89.97,4.71,NORMAL
1780770814.0233386,29,458,747,56.6,1793,158.05,22.09,486.71,6.44,18.71,0.36,JAMMING
1780770814.0738986,49,111,277,74.15,1273,64.23,4.7,399.08,29.48,63.03,1.14,NORMAL
1780770814.1244147,57,279,455,60.28,1787,65.69,10.93,1566.54,6.79,42.78,0.9,NORMAL
1780770814.1746476,99,283,847,83.03,1125,82.67,13.11,2495.76,28.41,61.65,0.99,NORMAL
1780770814.2252114,83,184,921,93.91,2709,54.43,0.6,3966.74,33.48,87.87,1.69,SUSPICIOUS
1780770814.275795,28,292,816,61.66,696,81.37,17.95,1820.38,33.99,35.57,0.75,JAMMING
1780770814.3263507,88,395,1017,78.94,719,90.37,3.63,1346.74,31.82,66.27,0.86,JAMMING
1780770814.3769398,3,355,1177,78.36,1723,145.49,9.06,1744.74,30.47,54.75,0.53,JAMMING
1780770814.4275959,12,387,1144,90.94,307,57.31,11.19,328.22,8.43,74.02,1.56,NORMAL
1780770814.4779692,94,339,936,90.85,1754,138.8,5.8,3038.23,76.19,71.17,0.65,SUSPICIOUS
1780770814.5287292,75,327,1360,76.0,1721,40.4,16.23,1340.4,69.69,55.73,1.84,SUSPICIOUS
1780770814.5790346,41,459,866,59.06,1436,67.32,11.12,107.17,16.35,41.21,0.86,NORMAL
1780770814.6297781,13,316,905,81.99,1973,97.1,2.25,2037.39,10.25,70.03,0.84,NORMAL
1780770814.6800175,53,267,769,91.57,1552,12.96,0.44,288.07,15.18,89.83,6.56,NORMAL
1780770814.7306542,48,347,1656,68.75,2663,142.61,6.87,2976.8,34.87,47.62,0.48,SUSPICIOUS
1780770814.7813659,9,132,415,67.01,1978,27.79,7.89,786.83,13.8,56.34,2.33,NORMAL
1780770814.8321316,14,425,389,55.36,1605,87.51,1.56,857.47,28.9,45.05,0.63,NORMAL
1780770814.882922,70,241,716,89.22,747,89.03,13.62,1468.49,30.38,66.7,0.99,NORMAL
1780770814.9332662,67,207,208,58.09,1276,54.54,2.54,424.86,37.43,50.1,1.05,NORMAL
1780770814.9837604,6,257,523,80.37,1016,37.41,6.24,1978.81,39.62,70.39,2.09,NORMAL
1780770815.0344558,38,472,1145,91.11,1574,34.2,9.46,1706.25,35.65,78.23,2.59,NORMAL
1780770815.0849743,17,201,553,47.77,1203,113.03,7.1,700.8,20.66,29.37,0.42,JAMMING
1780770815.135563,82,155,306,53.54,1377,90.4,4.61,290.6,11.95,39.89,0.59,NORMAL
1780770815.1861358,71,376,236,85.84,784,97.48,1.98,1271.26,25.02,74.11,0.87,NORMAL
1780770815.2366183,51,312,769,76.71,729,72.78,13.02,1180.94,22.85,56.41,1.04,NORMAL
1780770815.287058,24,299,581,81.54,1315,80.91,11.55,1024.51,22.17,61.9,1.0,NORMAL
1780770815.3382921,27,384,1760,79.16,1016,70.64,8.36,1502.69,51.11,63.74,1.1,SUSPICIOUS
1780770815.388623,58,185,1101,78.84,1298,77.37,7.68,191.96,38.33,63.42,1.01,NORMAL
1780770815.4392755,53,221,827,79.6,1020,56.31,9.21,3945.68,16.93,64.76,1.39,SUSPICIOUS
1780770815.4896722,38,419,1152,55.0,736,187.89,14.34,1447.25,6.21,21.87,0.29,JAMMING
1780770815.5402396,2,352,276,37.08,1706,182.48,15.63,1526.77,27.98,3.2,0.2,JAMMING
1780770815.5908391,29,301,381,60.5,1757,158.26,18.34,1073.09,7.71,26.33,0.38,JAMMING
1780770815.6413507,5,256,1167,57.51,703,84.37,4.69,1251.57,15.14,44.38,0.67,SUSPICIOUS
